,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,440,460,480,500
0.01,0.0900075,0.0950355,0.0952236,0.0946429,0.0947882,0.0927491,0.0925636,0.0937164,0.0936686,0.0934052,0.0935788,0.0931401,0.0905807,0.0899755,0.0896812,0.0908347,0.0895889,0.0881917,0.0904034,0.0907019,0.0906368
0.02,0.0902614,0.0904007,0.0894173,0.0900385,0.0868515,0.0871852,0.0890163,0.0886447,0.0886148,0.090496,0.0905194,0.0907719,0.089836,0.0913079,0.0903398,0.0896163,0.090726,0.0929519,0.0957622,0.0908444,0.0888488
0.03,0.0928396,0.0936288,0.0872012,0.0878955,0.0874113,0.0876143,0.0913149,0.0899615,0.0879337,0.0886707,0.0876515,0.0874143,0.0882518,0.0914257,0.0919739,0.0913815,0.0936588,0.0895334,0.0894199,0.0906289,0.0915796
0.04,0.0907229,0.088449,0.0893612,0.0921578,0.091733,0.091096,0.0912688,0.0946615,0.0958595,0.100215,0.0963695,0.0970051,0.0921181,0.0910449,0.0941539,0.0927561,0.0910394,0.0916773,0.0920209,0.0912214,0.0907206
0.05,0.0910794,0.0894119,0.0888101,0.0916147,0.0918047,0.0922018,0.0886993,0.091914,0.0904411,0.092413,0.0890894,0.0888001,0.0878497,0.0893838,0.0888179,0.0874048,0.0892516,0.0875038,0.0880956,0.0880613,0.0879008
0.06,0.0891535,0.0888832,0.0895468,0.091016,0.0916569,0.097752,0.0954878,0.0936783,0.0932172,0.0916142,0.0929439,0.0922424,0.0907094,0.0900102,0.0914012,0.0891672,0.0902329,0.0887507,0.0876603,0.0916403,0.0914211
0.07,0.0924574,0.0922042,0.0921913,0.0949635,0.0973483,0.0990473,0.0982819,0.0964426,0.0948863,0.0911844,0.0915362,0.0896749,0.08826,0.0857089,0.0874923,0.0880382,0.0862328,0.0867226,0.0884261,0.0864733,0.0881452
0.08,0.0885669,0.0908051,0.0937804,0.0946675,0.0929908,0.0910788,0.0907122,0.0969606,0.0886052,0.0895852,0.0940499,0.0950159,0.0934308,0.0938243,0.0940966,0.090421,0.0889798,0.0916337,0.0952539,0.0965446,0.0956404
0.09,0.0897029,0.0889473,0.0885359,0.0869287,0.0880468,0.0914846,0.091198,0.0909984,0.093068,0.0916337,0.0919799,0.0922814,0.0907898,0.0909754,0.0882052,0.0920348,0.0893672,0.0894246,0.0859078,0.0845525,0.0844433
0.1,0.0871149,0.0879332,0.0893512,0.0905113,0.0881192,0.0866247,0.0866975,0.0843439,0.0865552,0.0874928,0.0887572,0.0864145,0.0864244,0.0857099,0.084646,0.0834789,0.0864937,0.0853551,0.0849157,0.0846171,0.0843408
