,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,440,460,480,500
0.01,1.56261,1.56684,1.58965,1.59274,1.59175,1.59279,1.6033,1.61411,1.60915,1.61463,1.61522,1.61196,1.62087,1.63132,1.64191,1.62723,1.62871,1.63019,1.62534,1.632,1.63902
0.02,1.56465,1.59526,1.59144,1.60311,1.59756,1.60255,1.60435,1.60396,1.6166,1.62115,1.65394,1.64927,1.6437,1.64832,1.66126,1.65605,1.65481,1.66623,1.65522,1.66184,1.65936
0.03,1.58922,1.59637,1.61278,1.60145,1.61467,1.62211,1.63951,1.63836,1.64577,1.65008,1.65881,1.65517,1.6682,1.65035,1.65246,1.65099,1.65078,1.64948,1.65145,1.64631,1.64657
0.04,1.5723,1.60424,1.60222,1.61013,1.61424,1.62192,1.61437,1.6263,1.62149,1.62651,1.63398,1.63171,1.63696,1.62962,1.62555,1.62762,1.62715,1.61935,1.61967,1.62407,1.63155
0.05,1.58259,1.59863,1.59762,1.61897,1.62046,1.63537,1.63604,1.6353,1.63995,1.63683,1.62822,1.63073,1.63871,1.63458,1.6373,1.62371,1.62741,1.63554,1.63571,1.63383,1.63474
0.06,1.5787,1.60336,1.62856,1.63342,1.64346,1.64792,1.64218,1.6763,1.66181,1.66011,1.6615,1.65773,1.66379,1.65374,1.65681,1.66253,1.65645,1.66686,1.65698,1.66444,1.67158
0.07,1.57628,1.58343,1.6031,1.6155,1.62993,1.63167,1.62655,1.62499,1.62804,1.63932,1.6396,1.63077,1.64865,1.64382,1.63761,1.63734,1.64956,1.64629,1.64324,1.65974,1.6647
0.08,1.59945,1.61554,1.63947,1.62191,1.62684,1.63127,1.6392,1.63914,1.64,1.6402,1.64559,1.64437,1.64243,1.63546,1.6464,1.63789,1.63971,1.63577,1.63552,1.63631,1.63464
0.09,1.58888,1.59795,1.59348,1.61523,1.61859,1.61502,1.62043,1.63149,1.63672,1.63314,1.62147,1.63646,1.63869,1.63496,1.63111,1.63927,1.64558,1.64087,1.6614,1.65561,1.65261
0.1,1.59691,1.6188,1.62394,1.62175,1.62961,1.62763,1.64021,1.64018,1.64814,1.65149,1.64396,1.64725,1.64758,1.65004,1.64884,1.64147,1.64522,1.6418,1.64225,1.63886,1.64724
