,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,440,460,480,500
0.01,1.67464,1.67524,1.672,1.66634,1.65678,1.66066,1.67028,1.67465,1.6826,1.67117,1.6691,1.66907,1.66682,1.67833,1.67928,1.67371,1.66719,1.67304,1.66804,1.67346,1.67174
0.02,1.64262,1.6458,1.65681,1.66666,1.66959,1.66465,1.67836,1.676,1.67786,1.69566,1.70826,1.71143,1.71344,1.69989,1.70093,1.70255,1.69329,1.69019,1.69353,1.706,1.69911
0.03,1.68047,1.68581,1.69421,1.70068,1.67896,1.69918,1.69393,1.68499,1.69649,1.70607,1.69008,1.6972,1.68462,1.6809,1.68488,1.69794,1.69217,1.70048,1.69739,1.70099,1.70115
0.04,1.70449,1.68931,1.70581,1.68338,1.69773,1.69489,1.70241,1.68692,1.69021,1.68903,1.68652,1.67973,1.68404,1.6865,1.67996,1.6776,1.68107,1.68119,1.67425,1.69022,1.68543
0.05,1.67199,1.67488,1.66429,1.68118,1.68157,1.69244,1.69333,1.6828,1.70067,1.70023,1.71521,1.70893,1.70673,1.70647,1.70984,1.7108,1.70211,1.70356,1.70386,1.71012,1.70291
0.06,1.67333,1.69661,1.70002,1.70621,1.70767,1.71994,1.7238,1.71661,1.72374,1.71489,1.71321,1.72424,1.72578,1.7177,1.69817,1.70034,1.70533,1.70459,1.69759,1.6968,1.69889
0.07,1.67724,1.70076,1.69511,1.69219,1.69843,1.6996,1.70147,1.69188,1.69389,1.68742,1.68906,1.68925,1.6928,1.68642,1.70148,1.69794,1.68542,1.69931,1.70317,1.69843,1.69077
0.08,1.66007,1.6718,1.65718,1.65996,1.66864,1.68479,1.70367,1.69892,1.69618,1.69089,1.69622,1.69106,1.6902,1.68803,1.68397,1.68808,1.68136,1.70018,1.68512,1.67683,1.68201
0.09,1.64753,1.65494,1.69524,1.68255,1.68014,1.67459,1.68657,1.69296,1.69666,1.68661,1.67468,1.67793,1.68487,1.69317,1.69182,1.68327,1.67736,1.69243,1.6845,1.68739,1.69079
0.1,1.64581,1.65756,1.65719,1.67038,1.66784,1.68503,1.67913,1.68454,1.68016,1.69274,1.68997,1.69584,1.69423,1.68295,1.69374,1.68596,1.68696,1.69113,1.68279,1.69365,1.68674
