,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,440,460,480,500
0.01,0.0583919,0.0583932,0.0575855,0.0560777,0.0537492,0.0546722,0.0557884,0.0548252,0.0549579,0.0534437,0.0532489,0.0534475,0.0543136,0.0549403,0.0536531,0.0537903,0.0528509,0.0533381,0.0530947,0.0542461,0.0540824
0.02,0.0545027,0.0542104,0.0565005,0.0574445,0.0586282,0.0562559,0.0501016,0.0508212,0.0584543,0.0588997,0.0606024,0.0609549,0.0604807,0.0579364,0.0581951,0.0577091,0.0559805,0.0557889,0.0561147,0.0594932,0.0586767
0.03,0.0540905,0.0550199,0.0570469,0.0562679,0.0533781,0.055342,0.0558955,0.0554471,0.0561365,0.0571112,0.0556121,0.0569509,0.0537645,0.0544783,0.0545056,0.057422,0.0564677,0.0572695,0.0559754,0.057791,0.0590612
0.04,0.0559155,0.056339,0.057973,0.0539635,0.0538488,0.0534949,0.0549804,0.0541904,0.0542692,0.0529724,0.0534984,0.0536852,0.0540544,0.0553249,0.0533588,0.052941,0.0534294,0.0532657,0.0528104,0.0544267,0.0550962
0.05,0.0547872,0.055646,0.0547279,0.0552806,0.0554342,0.0601523,0.0589849,0.0579582,0.060476,0.0605504,0.0625637,0.0599871,0.0595477,0.0586813,0.0607994,0.0608819,0.0590021,0.0596476,0.0615086,0.062255,0.0606999
0.06,0.0581613,0.0610885,0.0603338,0.059199,0.059426,0.0614776,0.061152,0.0611192,0.0608233,0.0593645,0.0582804,0.059141,0.059085,0.058163,0.0558697,0.0565152,0.0578218,0.0589994,0.0572245,0.0579967,0.0566617
0.07,0.0572233,0.0595898,0.0583693,0.0592917,0.0597474,0.0584827,0.0572244,0.0561916,0.0562817,0.0558401,0.0547727,0.0553735,0.0548017,0.0542475,0.0571552,0.056575,0.0551152,0.0563756,0.0552911,0.055407,0.0554146
0.08,0.0587472,0.0578977,0.0560714,0.0548887,0.056636,0.0594856,0.0610139,0.0601404,0.0599829,0.0609011,0.0611249,0.0598437,0.0590318,0.0589928,0.0584996,0.0601316,0.0589366,0.0622294,0.0594151,0.0585607,0.0577927
0.09,0.0590766,0.0578558,0.0667824,0.060733,0.0569124,0.0563509,0.0581679,0.0584017,0.0590558,0.0600442,0.0564831,0.0559518,0.0580563,0.0595445,0.0598413,0.0577217,0.0565355,0.0598287,0.0583839,0.0578182,0.0585306
0.1,0.0571992,0.0597807,0.0588556,0.0611978,0.0607904,0.0633025,0.0585956,0.0596126,0.0580945,0.060537,0.0585994,0.0604039,0.0592434,0.0587215,0.0584333,0.0582558,0.0590684,0.0593602,0.0590099,0.0598742,0.0593346
