,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,440,460,480,500
0.01,0.0578542,0.0597246,0.0569084,0.0559179,0.0549201,0.0553899,0.0555114,0.0556006,0.0559765,0.0566288,0.05684,0.0556893,0.0568452,0.05574,0.0541047,0.0544162,0.0553863,0.0545818,0.0544345,0.0539257,0.0535123
0.02,0.0560136,0.0582723,0.059661,0.0586777,0.0611263,0.0583365,0.0598054,0.0573591,0.0581926,0.0590414,0.0588936,0.057847,0.057882,0.056258,0.0569782,0.0568807,0.0573336,0.05733,0.0566292,0.0555026,0.0560376
0.03,0.0571946,0.0570778,0.0584069,0.0587528,0.0573975,0.0573914,0.0565102,0.0561557,0.0556631,0.0552266,0.0554695,0.056937,0.0569096,0.0568416,0.054658,0.0544701,0.0552622,0.0535471,0.0531316,0.0543981,0.0560243
0.04,0.0556492,0.0502186,0.0518033,0.0509394,0.0510147,0.0504499,0.0507302,0.0515952,0.0507403,0.0513905,0.0514432,0.049966,0.0506812,0.050166,0.050453,0.0511833,0.050481,0.0511209,0.0517176,0.0515141,0.051515
0.05,0.0549881,0.0561169,0.0578528,0.0597632,0.0569684,0.058839,0.0587649,0.0593187,0.0577858,0.0550401,0.0565201,0.055096,0.0571007,0.0572084,0.0569418,0.0575354,0.0563538,0.0551548,0.0543061,0.0549407,0.0543352
0.06,0.0575744,0.0582875,0.0568998,0.0591754,0.0580529,0.0591928,0.0575181,0.05736,0.0568554,0.0562863,0.0555288,0.0543241,0.054293,0.056294,0.0579699,0.0550965,0.0560871,0.055512,0.0548698,0.055103,0.0560053
0.07,0.0577878,0.0555972,0.0568556,0.0580562,0.0600921,0.0581082,0.0587271,0.0584149,0.0582238,0.0587324,0.0582525,0.0577089,0.0569316,0.0589878,0.0583885,0.0592292,0.059951,0.0584986,0.0580001,0.0579747,0.0588968
0.08,0.0537529,0.0542462,0.0540864,0.0567075,0.0580028,0.0564025,0.0551012,0.0554163,0.0570303,0.0592279,0.0591829,0.0575764,0.0569296,0.0579723,0.0576571,0.0594584,0.0590494,0.057787,0.0573644,0.0606125,0.0597172
0.09,0.0533081,0.0537609,0.0547918,0.0559569,0.052887,0.0537102,0.0535614,0.05445,0.053068,0.0538993,0.0531416,0.0546762,0.0535614,0.0543728,0.054156,0.0551813,0.054866,0.0548956,0.055285,0.0542132,0.0535313
0.1,0.0558764,0.0577622,0.0589021,0.0579854,0.0591957,0.0595693,0.0569398,0.0568924,0.0582697,0.05737,0.0564437,0.0578021,0.0589666,0.0568831,0.0572959,0.0583256,0.0567099,0.0562398,0.0563958,0.0556136,0.0555814
