,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,440,460,480,500
0.01,0.0895635,0.0938022,0.0938022,0.0933805,0.09079,0.0889017,0.0870136,0.0870751,0.0871799,0.0860102,0.0825527,0.084648,0.0850595,0.085854,0.0840198,0.0838253,0.0850748,0.0857034,0.0847967,0.0851964,0.0857377
0.02,0.0900063,0.0862802,0.0866308,0.0870837,0.0866372,0.0857325,0.0877269,0.0864609,0.0887671,0.0862221,0.0877815,0.0881442,0.0865447,0.0866879,0.0846713,0.0850591,0.085673,0.0861906,0.0847698,0.0831501,0.0832453
0.03,0.0932698,0.087223,0.0864916,0.0847469,0.0865181,0.0824512,0.0838953,0.083294,0.0827978,0.0814879,0.0830747,0.0828385,0.0823414,0.0818777,0.0818627,0.0820715,0.082413,0.0820098,0.0816779,0.0824664,0.0814191
0.04,0.0863716,0.0863707,0.0868155,0.0873561,0.0881163,0.0865878,0.0879434,0.0886948,0.0873283,0.0841449,0.0840804,0.0851789,0.0864165,0.0857091,0.0856827,0.0876523,0.0882011,0.0901989,0.0904269,0.0917511,0.0893489
0.05,0.0867433,0.0869762,0.0865159,0.0859728,0.0845212,0.0844429,0.0830409,0.0833562,0.0846201,0.0843284,0.0825851,0.083953,0.082658,0.0849567,0.0855086,0.0832643,0.0823835,0.0830302,0.0830403,0.083247,0.084979
0.06,0.0870861,0.0847892,0.0845625,0.082963,0.0828374,0.0841731,0.0850702,0.0841433,0.0848904,0.0853542,0.0862329,0.0904166,0.0866536,0.089546,0.090043,0.0858894,0.0874562,0.0854887,0.0835557,0.0891774,0.0881422
0.07,0.088626,0.0845734,0.0833753,0.0835005,0.0815114,0.0839885,0.0852453,0.0865462,0.0860258,0.0897931,0.0885114,0.0850954,0.0873376,0.0862345,0.0866493,0.086002,0.0852463,0.0848292,0.0838494,0.0843582,0.0867147
0.08,0.0888146,0.0864696,0.0852908,0.083814,0.083561,0.0846445,0.0830052,0.0818571,0.0834568,0.0868137,0.0873822,0.0853886,0.0847688,0.086003,0.0886823,0.0850894,0.0865344,0.0858944,0.085792,0.0853479,0.0859978
0.09,0.0854467,0.083937,0.0860901,0.0850548,0.0876362,0.0859878,0.08706,0.0867129,0.085976,0.088112,0.0933497,0.0891104,0.0928741,0.0908718,0.0917784,0.0883598,0.0895847,0.0896454,0.0919581,0.0901302,0.0886452
0.1,0.0856763,0.0855123,0.0865149,0.0856227,0.0864198,0.0878305,0.0879055,0.0872729,0.0966541,0.0926831,0.090542,0.0892588,0.0899297,0.0905712,0.0888833,0.0866386,0.0873197,0.0869372,0.0869853,0.0886002,0.0885416
