,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,440,460,480,500
0.01,2.70985,2.7382,2.73251,2.71871,2.71244,2.7409,2.71736,2.7225,2.68429,2.67174,2.67727,2.67758,2.64929,2.65372,2.65628,2.65027,2.66619,2.65947,2.63768,2.62356,2.62083
0.02,2.718,2.69566,2.72207,2.68493,2.70847,2.66598,2.66601,2.64065,2.68065,2.62161,2.64124,2.6601,2.6539,2.63997,2.61524,2.61905,2.63635,2.62299,2.67133,2.64912,2.65038
0.03,2.68894,2.70256,2.66616,2.6671,2.68223,2.67228,2.67776,2.666,2.65372,2.67227,2.66821,2.66571,2.67099,2.66822,2.65401,2.65886,2.66643,2.6771,2.63181,2.60022,2.62481
0.04,2.70505,2.72081,2.6893,2.68238,2.67403,2.66209,2.67049,2.64282,2.6489,2.641,2.64932,2.65972,2.65566,2.6382,2.6168,2.59433,2.59281,2.59001,2.57167,2.56465,2.56005
0.05,2.682,2.69033,2.70608,2.67776,2.65917,2.63034,2.62662,2.62253,2.61658,2.60499,2.59128,2.56679,2.56904,2.54317,2.56276,2.55574,2.54804,2.55175,2.53903,2.53718,2.52514
0.06,2.73033,2.70833,2.7592,2.7171,2.67559,2.69456,2.68779,2.69701,2.68443,2.66344,2.65083,2.67972,2.66388,2.64893,2.64375,2.62844,2.62435,2.62788,2.60169,2.59894,2.57503
0.07,2.68597,2.68666,2.67493,2.68281,2.68009,2.67783,2.68865,2.65754,2.65902,2.66005,2.64078,2.62029,2.61713,2.60204,2.59405,2.60318,2.57993,2.58615,2.58094,2.58739,2.59333
0.08,2.7432,2.76132,2.74793,2.72936,2.73753,2.705,2.70775,2.68781,2.67995,2.67304,2.66616,2.67511,2.65757,2.64701,2.64763,2.64728,2.64367,2.63947,2.63645,2.60511,2.60728
0.09,2.72709,2.72927,2.72066,2.70656,2.69481,2.6966,2.68272,2.68703,2.68514,2.67528,2.66017,2.64475,2.61864,2.61932,2.62471,2.61245,2.61774,2.61907,2.61532,2.62769,2.5918
0.1,2.72083,2.6955,2.68568,2.69939,2.69559,2.68943,2.65709,2.64739,2.64629,2.65011,2.63153,2.61302,2.61103,2.62539,2.60766,2.5969,2.59209,2.60763,2.60619,2.59236,2.5952
