,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,440,460,480,500
0.01,3.18787,3.21946,3.21149,3.20589,3.2077,3.21004,3.20937,3.21856,3.21688,3.21796,3.22335,3.2209,3.19861,3.1981,3.19007,3.19918,3.2036,3.19309,3.20421,3.20493,3.1975
0.02,3.16584,3.18559,3.1866,3.19092,3.18169,3.17353,3.19317,3.18697,3.1913,3.19828,3.19417,3.1916,3.18631,3.18367,3.18656,3.18624,3.20145,3.20074,3.21678,3.18859,3.17951
0.03,3.18753,3.1917,3.17487,3.1839,3.17328,3.1825,3.19382,3.1888,3.18089,3.17669,3.16885,3.17521,3.18574,3.20352,3.20082,3.19683,3.21355,3.17804,3.17956,3.19333,3.19101
0.04,3.17434,3.15313,3.1779,3.19286,3.18552,3.17548,3.18984,3.2052,3.21231,3.22802,3.21067,3.20788,3.18636,3.18164,3.19119,3.20359,3.1746,3.19312,3.18832,3.18135,3.17411
0.05,3.18253,3.19036,3.18629,3.20831,3.20108,3.2079,3.17464,3.18362,3.16573,3.17846,3.17491,3.17239,3.16298,3.17618,3.16205,3.16879,3.17025,3.15994,3.1582,3.15102,3.15567
0.06,3.19553,3.19962,3.20412,3.2152,3.21059,3.24536,3.22089,3.21306,3.21632,3.20878,3.213,3.20903,3.19826,3.19836,3.19525,3.18208,3.19633,3.1703,3.17086,3.19498,3.1959
0.07,3.20851,3.21185,3.22017,3.23858,3.2521,3.25259,3.24514,3.24786,3.2266,3.21377,3.2189,3.20477,3.1849,3.17029,3.1884,3.18873,3.17521,3.17136,3.17949,3.16596,3.1784
0.08,3.17237,3.19141,3.21313,3.21344,3.21139,3.18959,3.18852,3.21633,3.17618,3.17838,3.19803,3.19713,3.17815,3.18898,3.17955,3.163,3.15759,3.16464,3.17277,3.19706,3.18466
0.09,3.1711,3.17791,3.17438,3.16485,3.16585,3.18062,3.17364,3.17936,3.19099,3.18328,3.18418,3.1978,3.18549,3.18806,3.16635,3.19263,3.16804,3.16986,3.14226,3.12938,3.11819
0.1,3.15155,3.16402,3.17829,3.1777,3.17156,3.16137,3.15257,3.13867,3.15436,3.15237,3.15421,3.14498,3.14631,3.13815,3.12579,3.10698,3.12651,3.11847,3.11895,3.10944,3.11273
