,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,440,460,480,500
0.01,2.73801,2.75118,2.76631,2.79544,2.79044,2.80438,2.76575,2.76023,2.72676,2.72498,2.71944,2.74118,2.7404,2.72262,2.78357,2.75176,2.74734,2.72178,2.7331,2.70819,2.72649
0.02,2.75041,2.72908,2.73279,2.75596,2.73463,2.72813,2.75748,2.75026,2.70826,2.73212,2.71596,2.7241,2.70297,2.68421,2.68782,2.66186,2.67158,2.67603,2.65873,2.65732,2.6657
0.03,2.77757,2.71342,2.71799,2.72347,2.7035,2.71331,2.73179,2.70316,2.69725,2.68868,2.70787,2.70445,2.69587,2.72025,2.72218,2.71102,2.70496,2.71152,2.71261,2.70499,2.7135
0.04,2.70811,2.7191,2.69878,2.75733,2.70116,2.69878,2.7035,2.72439,2.71551,2.71576,2.69124,2.6824,2.66459,2.66378,2.66904,2.63166,2.66135,2.63768,2.63472,2.61378,2.62807
0.05,2.74104,2.72451,2.72401,2.71345,2.68585,2.69055,2.68913,2.70273,2.67688,2.68763,2.68916,2.68044,2.68358,2.68217,2.6857,2.64406,2.6498,2.64614,2.65036,2.65667,2.6506
0.06,2.74375,2.71661,2.71839,2.72488,2.69367,2.70953,2.72351,2.70604,2.70131,2.68742,2.66235,2.66364,2.67904,2.64322,2.6399,2.62748,2.61357,2.61287,2.61715,2.58963,2.60136
0.07,2.70709,2.73472,2.71693,2.69442,2.69496,2.68244,2.71882,2.69423,2.68259,2.70086,2.67823,2.68478,2.66423,2.64255,2.64148,2.62665,2.61649,2.61554,2.62968,2.62555,2.61718
0.08,2.73474,2.73879,2.74939,2.74691,2.70385,2.69831,2.69312,2.69018,2.68732,2.69041,2.6781,2.66994,2.67296,2.66907,2.66756,2.65483,2.65602,2.63536,2.63836,2.62654,2.64726
0.09,2.73765,2.77401,2.76061,2.7624,2.76209,2.76083,2.75004,2.74406,2.71663,2.695,2.67356,2.70575,2.66902,2.6676,2.64822,2.63195,2.64293,2.64653,2.62211,2.62955,2.6258
0.1,2.72065,2.74285,2.73465,2.73645,2.71499,2.70144,2.7048,2.7014,2.68921,2.66847,2.68591,2.67644,2.66353,2.66873,2.66478,2.66241,2.6442,2.63939,2.63304,2.63076,2.61505
