,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,440,460,480,500
0.01,0.0864482,0.0885317,0.0903437,0.0942864,0.092639,0.0955774,0.0920921,0.0924501,0.0861266,0.0873473,0.0852339,0.0882775,0.0914181,0.0875414,0.100044,0.092954,0.0925291,0.0895608,0.091264,0.0887144,0.0890736
0.02,0.0869739,0.0849348,0.0854731,0.0892663,0.086974,0.0854539,0.0908927,0.0905014,0.083114,0.0847389,0.0841619,0.085271,0.0831824,0.0830565,0.081606,0.0805714,0.0812506,0.081454,0.0811684,0.0808184,0.0821651
0.03,0.0910665,0.0822059,0.0829767,0.0838561,0.0818274,0.0841914,0.0879038,0.0850526,0.0851526,0.0850865,0.0861255,0.0860018,0.0857094,0.0886729,0.0882272,0.0885477,0.0867268,0.0861099,0.08645,0.086564,0.0894075
0.04,0.086833,0.087322,0.0852954,0.0940747,0.0876226,0.0859375,0.0850173,0.0888822,0.086686,0.0882139,0.0842075,0.0829878,0.0818725,0.0834918,0.0844707,0.080959,0.0827514,0.0803879,0.0808418,0.0789197,0.0798062
0.05,0.0834605,0.0834892,0.0839277,0.0815973,0.0815711,0.0811439,0.0809721,0.0831965,0.0816445,0.0806095,0.081761,0.0812725,0.0803213,0.0821048,0.0831135,0.0795942,0.079808,0.0795378,0.0803565,0.0819561,0.0828223
0.06,0.0849266,0.082856,0.0846232,0.0846527,0.0819192,0.0834065,0.0836826,0.0822047,0.0827424,0.0820703,0.0792989,0.0801179,0.0813486,0.0773905,0.0771229,0.0765217,0.0750271,0.0746783,0.0751753,0.0743678,0.0754713
0.07,0.0831752,0.08716,0.084986,0.0836513,0.084756,0.0829278,0.0884129,0.0841444,0.0838311,0.0858472,0.0845098,0.0846534,0.0821982,0.0797166,0.0793501,0.0782168,0.0775316,0.0780329,0.0791419,0.0785512,0.0792107
0.08,0.0840277,0.0871496,0.0885396,0.0903686,0.0837735,0.0818734,0.0832235,0.0845666,0.084674,0.0848921,0.0822947,0.0821985,0.0820985,0.0815343,0.0821564,0.0797544,0.0793903,0.0779569,0.0788755,0.0780544,0.0798796
0.09,0.0841215,0.0876068,0.0861675,0.0885763,0.0894336,0.0877423,0.0871138,0.0859833,0.0836432,0.0818209,0.0804303,0.0834525,0.079853,0.0799868,0.077381,0.0761981,0.0771884,0.07726,0.0755034,0.0766466,0.0771498
0.1,0.0825069,0.0840066,0.084254,0.0845777,0.0835713,0.0816157,0.0811878,0.0816431,0.0799194,0.0779275,0.0798109,0.0801534,0.0782542,0.0784325,0.0782455,0.0785324,0.0777996,0.0778358,0.0772272,0.0778169,0.0762065
