,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,440,460,480,500
0.01,0.0513339,0.052272,0.0504031,0.0509634,0.0517567,0.0513155,0.0504032,0.049569,0.0502711,0.0515268,0.0544736,0.0563012,0.0564509,0.0585696,0.0561664,0.0559217,0.0551052,0.0551454,0.0550044,0.0551655,0.0548109
0.02,0.0491696,0.050323,0.052002,0.0523225,0.0526405,0.0543561,0.0553621,0.0566672,0.0544865,0.0552776,0.0564949,0.0577543,0.0577184,0.0558091,0.0568952,0.0556169,0.0553152,0.0573548,0.0566049,0.0564145,0.0538919
0.03,0.0494447,0.050248,0.0517456,0.0505696,0.0514125,0.0515253,0.0518793,0.0530777,0.0556102,0.0549056,0.0555956,0.0568526,0.0543841,0.0552972,0.0585933,0.0567142,0.0571594,0.0558615,0.0598335,0.0566517,0.0551858
0.04,0.0531141,0.0543451,0.0556603,0.0570387,0.0559758,0.057066,0.0570521,0.0583037,0.058637,0.0581387,0.0603323,0.0601557,0.0609205,0.062186,0.0595019,0.059804,0.0590776,0.0586106,0.0589198,0.056743,0.0565001
0.05,0.0555784,0.0530987,0.0604788,0.0530005,0.0549313,0.0554744,0.0549615,0.0545575,0.0560187,0.0558461,0.0579941,0.0591579,0.0560173,0.0572453,0.0567607,0.0561269,0.0569635,0.0571656,0.0578787,0.0584264,0.058571
0.06,0.058408,0.0595272,0.0610894,0.0602825,0.0644431,0.062303,0.0599709,0.0583878,0.0562158,0.0582382,0.0582573,0.0573509,0.0588669,0.058961,0.0574138,0.0585381,0.056714,0.0557898,0.0574188,0.0563192,0.0565307
0.07,0.0533782,0.0534572,0.0556616,0.0562739,0.0574136,0.0579366,0.0618156,0.0605439,0.0621033,0.0626948,0.0616722,0.0605077,0.0623192,0.062489,0.0615959,0.0639136,0.0614033,0.0630475,0.0638296,0.0600525,0.0611434
0.08,0.0573359,0.0584677,0.0632854,0.0602236,0.0602948,0.0606053,0.0614531,0.0598717,0.0635318,0.0634997,0.0625451,0.0610303,0.0634184,0.062629,0.0610089,0.0604696,0.0599834,0.0614379,0.0631964,0.0638027,0.0633967
0.09,0.0582601,0.0569795,0.0549896,0.0566217,0.0578785,0.057451,0.058529,0.0587497,0.057705,0.0585681,0.056279,0.0586513,0.0575387,0.0556154,0.0555322,0.0552221,0.0553419,0.0546915,0.0556821,0.0545048,0.0558874
0.1,0.0567323,0.0544984,0.05662,0.0592332,0.0570966,0.0548411,0.0572997,0.0573742,0.0567202,0.0581381,0.0585405,0.0592613,0.0570139,0.0542103,0.0561815,0.0564497,0.0579362,0.0587746,0.0577235,0.0589203,0.0572308
