,100,120,140,160,180,200,220,240,260,280,300,320,340,360,380,400,420,440,460,480,500
0.01,2.71076,2.74498,2.75018,2.74288,2.74608,2.74352,2.74221,2.7532,2.74988,2.74741,2.75573,2.75405,2.72573,2.7254,2.72045,2.72915,2.72582,2.71718,2.73021,2.73307,2.72945
0.02,2.70371,2.72037,2.71147,2.71949,2.70101,2.69704,2.71529,2.71291,2.71549,2.71862,2.71326,2.71235,2.707,2.70674,2.71139,2.70757,2.72229,2.72324,2.74323,2.71215,2.69563
0.03,2.73078,2.73028,2.69769,2.70432,2.69721,2.70277,2.71752,2.71146,2.70404,2.69654,2.69216,2.69134,2.70716,2.72332,2.727,2.72356,2.73858,2.70335,2.70675,2.71696,2.70834
0.04,2.71665,2.70648,2.71954,2.73507,2.72572,2.7175,2.73355,2.7478,2.75571,2.77269,2.75437,2.75387,2.72312,2.72411,2.7322,2.74076,2.71237,2.73031,2.72241,2.7139,2.7058
0.05,2.72895,2.72711,2.71636,2.74013,2.73338,2.73422,2.6976,2.70223,2.69193,2.71036,2.70098,2.6966,2.67837,2.69381,2.68255,2.6842,2.69079,2.68201,2.68056,2.67479,2.67766
0.06,2.72839,2.72902,2.7369,2.74357,2.73644,2.77502,2.74518,2.7374,2.74384,2.73167,2.73988,2.73583,2.72642,2.71985,2.71261,2.70409,2.71772,2.68694,2.68892,2.71569,2.71543
0.07,2.7495,2.75638,2.75446,2.76587,2.77959,2.77714,2.76967,2.76865,2.74566,2.72932,2.73511,2.72222,2.70086,2.67846,2.70263,2.70181,2.68686,2.68497,2.69346,2.6806,2.6906
0.08,2.70532,2.72446,2.74536,2.74236,2.73187,2.71129,2.71309,2.7439,2.69517,2.69294,2.7155,2.7225,2.70148,2.7079,2.69821,2.67404,2.67198,2.68302,2.69271,2.71423,2.69966
0.09,2.71724,2.72055,2.71087,2.69461,2.70229,2.71948,2.71309,2.71354,2.72738,2.71837,2.72068,2.72903,2.71614,2.71564,2.69341,2.71697,2.69186,2.68828,2.66112,2.64902,2.63942
0.1,2.70128,2.70748,2.71353,2.71663,2.70256,2.68442,2.67786,2.66207,2.67899,2.67596,2.67925,2.66522,2.66512,2.65545,2.64283,2.61894,2.64605,2.63505,2.63734,2.62346,2.62819
