,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_base_estimator__max_depth,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
71,61.2607914209,1.06075203419,0.26301740154,16.4505092687,4,190,"{'n_estimators': 190, 'base_estimator__max_depth': 4}",26,0.26010319105,16.7145192005,0.26593161203,16.1864993368,0.243156552315,0.0105110406876,0.00291421049022,0.264009931816
72,64.1026245356,1.11004495621,0.263104287541,16.5960769929,4,200,"{'n_estimators': 200, 'base_estimator__max_depth': 4}",16,0.259988406765,16.8378401001,0.266220168317,16.3543138857,0.0628036260605,0.0133450031281,0.00311588077595,0.241763107209
73,67.299166441,1.16061091423,0.262690293649,16.7546347553,4,210,"{'n_estimators': 210, 'base_estimator__max_depth': 4}",81,0.259980416382,16.873391699,0.265400170916,16.6358778116,0.0726954936981,0.00977897644043,0.00270987726723,0.118756943682
74,71.4199631214,1.21153247356,0.262766007418,16.8624454467,4,220,"{'n_estimators': 220, 'base_estimator__max_depth': 4}",67,0.259950842221,17.0532291414,0.265581172615,16.671661752,0.862534046173,0.0102494955063,0.00281516519708,0.190783694686
75,74.1081573963,1.25790762901,0.262945670898,16.9428101368,4,230,"{'n_estimators': 230, 'base_estimator__max_depth': 4}",40,0.260238469823,17.2095908316,0.265652871974,16.6760294421,0.484734535217,0.0105185508728,0.00270720107531,0.26678069474
76,76.9342200756,1.30646693707,0.263034783815,17.0180298658,4,240,"{'n_estimators': 240, 'base_estimator__max_depth': 4}",24,0.260009205202,17.2749467357,0.266060362429,16.7611129958,0.07297706604,0.00918900966644,0.00302557861373,0.256916869922
77,80.6749780178,1.35564601421,0.263012253274,17.0237837296,4,250,"{'n_estimators': 250, 'base_estimator__max_depth': 4}",28,0.260607456743,17.2893368561,0.265417049805,16.7582306031,0.472635984421,0.0116029977798,0.00240479653083,0.265553126482
78,83.3474810123,1.40419101715,0.262721493755,17.1605804623,4,260,"{'n_estimators': 260, 'base_estimator__max_depth': 4}",75,0.260048724826,17.4848474612,0.265394262685,16.8363134635,0.0970590114594,0.00892901420593,0.00267276892918,0.324266998864
79,86.5430699587,1.45737051964,0.262678505939,17.249249892,4,270,"{'n_estimators': 270, 'base_estimator__max_depth': 4}",82,0.259891535952,17.6351076251,0.265465475927,16.863392159,0.121487021446,0.0119094848633,0.00278696998733,0.385857733064
80,89.7738244534,1.50215852261,0.262637850167,17.3016262776,4,280,"{'n_estimators': 280, 'base_estimator__max_depth': 4}",87,0.2599604536,17.6350919443,0.265315246735,16.968160611,0.063131570816,0.00999557971954,0.00267739656757,0.333465666647
81,93.3699880838,1.55197489262,0.262759866371,17.3299861482,4,290,"{'n_estimators': 290, 'base_estimator__max_depth': 4}",68,0.259923742378,17.6869423922,0.265595990364,16.9730299041,0.316736102104,0.0106669664383,0.00283612399321,0.356956244061
82,96.5945545435,1.59885048866,0.262843493495,17.3998211872,4,300,"{'n_estimators': 300, 'base_estimator__max_depth': 4}",56,0.260135651771,17.7861579557,0.265551335218,17.0134844188,0.489309430122,0.0116543769836,0.00270784172357,0.386336768479
83,99.4228670597,1.64932894707,0.262814259943,17.3884175215,4,310,"{'n_estimators': 310, 'base_estimator__max_depth': 4}",64,0.260157822782,17.7622762491,0.265470697103,17.014558794,0.110066890717,0.0115950107574,0.00265643716031,0.373858727561
84,102.661335349,1.69556260109,0.262790217939,17.4676129727,4,320,"{'n_estimators': 320, 'base_estimator__max_depth': 4}",66,0.260084993338,17.7450714634,0.26549544254,17.190154482,0.0663884878159,0.0102105140686,0.0027052246009,0.277458490678
85,105.852702975,1.74160635471,0.262937833207,17.5210993585,4,330,"{'n_estimators': 330, 'base_estimator__max_depth': 4}",43,0.260292547446,17.8393925221,0.265583118969,17.2028061949,0.145244956017,0.0124524831772,0.00264528576138,0.318293163587
86,109.199610472,1.79367804527,0.263234617599,17.5704041058,4,340,"{'n_estimators': 340, 'base_estimator__max_depth': 4}",5,0.260729627857,17.8666035736,0.265739607341,17.2742046381,0.0742523670197,0.0117800235748,0.00250498974192,0.296199467733
87,112.662090063,1.83981049061,0.263077605011,17.6767346679,4,350,"{'n_estimators': 350, 'base_estimator__max_depth': 4}",19,0.260377093844,17.8595859896,0.265778116179,17.4938833461,0.313035964966,0.00836145877838,0.00270051116757,0.182851321729
88,115.891157031,1.88577139378,0.26315685887,17.7287213299,4,360,"{'n_estimators': 360, 'base_estimator__max_depth': 4}",9,0.260760255646,17.9565691572,0.265553462095,17.5008735027,0.509205937386,0.0119215250015,0.00239660322433,0.22784782723
89,118.738162041,1.92922699451,0.262871185437,17.8088197368,4,370,"{'n_estimators': 370, 'base_estimator__max_depth': 4}",51,0.260139233472,18.1100660645,0.265603137402,17.5075734091,0.0810530185699,0.00981605052948,0.00273195196517,0.301246327708
90,121.935654998,1.97931647301,0.262837960861,17.7716400907,4,380,"{'n_estimators': 380, 'base_estimator__max_depth': 4}",58,0.260229567759,18.0139923401,0.265446353964,17.5292878414,0.1552079916,0.0113155841827,0.00260839310268,0.242352249357
91,125.226274014,2.0332300663,0.262856341541,17.8331045773,4,390,"{'n_estimators': 390, 'base_estimator__max_depth': 4}",53,0.260074635427,18.0992578765,0.265638047654,17.5669512781,0.277842998505,0.0121159553528,0.00278170611331,0.266153299215
92,128.731453419,2.08131456375,0.262874995724,17.8817609511,4,400,"{'n_estimators': 400, 'base_estimator__max_depth': 4}",50,0.260420152116,18.1902090104,0.265329839331,17.5733128918,0.28023648262,0.0134284496307,0.00245484360787,0.308448059296
