,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_base_estimator__max_depth,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
46,16.0848835707,0.360346436501,0.544956957816,26.0854458278,3,250,"{'n_estimators': 250, 'base_estimator__max_depth': 3}",53,0.54756616315,26.2337996053,0.542347617793,25.9370920504,0.0346175432205,0.000587582588196,0.00260927267755,0.14835377745
47,16.3492919207,0.519265532494,0.545980843037,26.1189147284,3,260,"{'n_estimators': 260, 'base_estimator__max_depth': 3}",10,0.548307511306,26.24973723,0.543654054662,25.9880922267,0.224774003029,0.00438964366913,0.00232672832121,0.130822501636
48,17.2417140007,0.386644005775,0.545024391447,26.2142831852,3,270,"{'n_estimators': 270, 'base_estimator__max_depth': 3}",49,0.547041385156,26.2817592616,0.543007293619,26.1468071089,0.0870549678802,0.000896096229553,0.00201704576781,0.0674760763377
49,17.7591204643,0.483846545219,0.545335022412,26.3544042449,3,280,"{'n_estimators': 280, 'base_estimator__max_depth': 3}",32,0.547298199885,26.4027099866,0.543371743597,26.3060985032,0.136741399765,0.0786834955215,0.00196322814337,0.0483057416966
50,18.1157419682,0.576032400131,0.54577545305,26.4515221395,3,290,"{'n_estimators': 290, 'base_estimator__max_depth': 3}",16,0.54710066442,26.3929485651,0.544450173271,26.510095714,0.113086938858,0.00491547584534,0.00132524557444,0.0585735744596
51,18.8819950819,0.565765023232,0.545239693182,26.5093867043,3,300,"{'n_estimators': 300, 'base_estimator__max_depth': 3}",36,0.547505577047,26.449800293,0.54297369235,26.5689731156,0.0921629667282,0.0179730653763,0.00226594234775,0.0595864113372
52,19.6032919884,0.447427511215,0.546759914715,26.6380479253,3,310,"{'n_estimators': 310, 'base_estimator__max_depth': 3}",1,0.547608632879,26.6073636142,0.545911152739,26.6687322365,0.1771941185,0.0136244297028,0.000848740069782,0.0306843111223
53,20.2587039471,0.478752970695,0.545666956859,26.6732086416,3,320,"{'n_estimators': 320, 'base_estimator__max_depth': 3}",23,0.547394364283,26.5962678252,0.543939460264,26.750149458,0.158173084259,0.029058098793,0.00172745200906,0.0769408163976
54,20.6324269772,0.54504609108,0.546317612044,26.7461390036,3,330,"{'n_estimators': 330, 'base_estimator__max_depth': 3}",4,0.547801776183,26.7298089865,0.544833371292,26.7624690207,0.236701011658,0.0872180461884,0.00148420244493,0.0163300171059
55,21.3547445536,0.568869948387,0.545705618382,26.6956277459,3,340,"{'n_estimators': 340, 'base_estimator__max_depth': 3}",20,0.548020398807,26.6708260138,0.543390718465,26.7204294779,0.200808405876,0.0960248708725,0.00231484016995,0.0248017320446
56,21.8569405079,0.524279952049,0.546180378508,26.7483291788,3,350,"{'n_estimators': 350, 'base_estimator__max_depth': 3}",6,0.548459755282,26.74181875,0.543900884071,26.7548396075,0.358143568039,0.0355330705643,0.00227943560468,0.0065104287708
57,22.8766314983,0.499322652817,0.546166257363,26.7732341136,3,360,"{'n_estimators': 360, 'base_estimator__max_depth': 3}",7,0.54719541687,26.7913320424,0.54513704473,26.7551361848,0.149086475372,0.00275349617004,0.00102918606967,0.0180979287847
58,23.428332448,0.594591975212,0.546413386297,26.8443566392,3,370,"{'n_estimators': 370, 'base_estimator__max_depth': 3}",3,0.547861282568,26.8335510757,0.544965415285,26.8551622027,0.172135472298,0.0808769464493,0.00144793364064,0.0108055635101
59,24.2354695797,0.619339942932,0.546499142328,26.8041748561,3,380,"{'n_estimators': 380, 'base_estimator__max_depth': 3}",2,0.547632352239,26.7927485562,0.545365873919,26.815601156,0.0512895584106,0.0440099239349,0.00113323915998,0.0114262999177
60,24.7257964611,0.533751487732,0.545656085757,26.801840782,3,390,"{'n_estimators': 390, 'base_estimator__max_depth': 3}",24,0.547007043884,26.8237920714,0.544305057893,26.7798894927,0.180683374405,0.00325655937195,0.00135099299484,0.0219512893603
61,25.3503239155,0.604412555695,0.545914880856,26.8590351863,3,400,"{'n_estimators': 400, 'base_estimator__max_depth': 3}",12,0.547294606088,26.8810827084,0.5445350844,26.8369876642,0.109817028046,0.058114528656,0.00137976084347,0.0220475220706
62,8.26234292984,0.203374028206,0.545548418587,26.099317239,4,100,"{'n_estimators': 100, 'base_estimator__max_depth': 4}",26,0.547382553774,26.4923468742,0.543714188721,25.7062876038,0.00377011299133,0.00388205051422,0.00183418252609,0.393029635202
63,9.08594298363,0.261924028397,0.545125686519,26.2322672047,4,110,"{'n_estimators': 110, 'base_estimator__max_depth': 4}",43,0.547331645336,26.6995769432,0.542919613828,25.7649574663,0.149388074875,0.0411219596863,0.0022060157532,0.467309738479
64,9.72245252132,0.280211567879,0.545075326587,26.3600411046,4,120,"{'n_estimators': 120, 'base_estimator__max_depth': 4}",46,0.546584764003,26.8871623556,0.543565811253,25.8329198537,0.0486544370651,0.0488735437393,0.00150947637485,0.527121250961
65,10.7500910759,0.267619013786,0.546048787581,26.4931562035,4,130,"{'n_estimators': 130, 'base_estimator__max_depth': 4}",9,0.547795713075,27.0565989074,0.544301771909,25.9297134995,0.0566310882568,0.0216461420059,0.00174697058206,0.563442703922
66,11.1183530092,0.317640423775,0.544784076027,26.6614685436,4,140,"{'n_estimators': 140, 'base_estimator__max_depth': 4}",60,0.546477182368,27.266702832,0.543090882287,26.0562342552,0.169018864632,0.05417740345,0.00169315004025,0.605234288428
67,12.376996994,0.320232629776,0.546213867672,26.8290435419,4,150,"{'n_estimators': 150, 'base_estimator__max_depth': 4}",5,0.547098713829,27.5146962582,0.545328975837,26.1433908256,0.065887928009,0.0419065952301,0.000884868995567,0.685652716285
68,13.2260345221,0.296659469604,0.545219227078,26.8433961811,4,160,"{'n_estimators': 160, 'base_estimator__max_depth': 4}",37,0.546057392353,27.4282624127,0.544381018537,26.2585299495,0.0106354951859,0.00194454193115,0.000838186907627,0.584866231574
69,14.0287995338,0.311218976974,0.545353456848,26.9441852507,4,170,"{'n_estimators': 170, 'base_estimator__max_depth': 4}",30,0.546016037226,27.6607352433,0.544690842267,26.227635258,0.0215494632721,0.00317096710205,0.000662597479639,0.71654999264
70,14.5702190399,0.32675409317,0.545103279624,27.0699616148,4,180,"{'n_estimators': 180, 'base_estimator__max_depth': 4}",44,0.546953570462,27.8772841666,0.543252893272,26.262639063,0.238311052322,0.0025110244751,0.00185033859453,0.807322551789
71,15.7346590757,0.40550994873,0.544720835043,27.3983553271,4,190,"{'n_estimators': 190, 'base_estimator__max_depth': 4}",63,0.545995103417,28.1756438825,0.543446500889,26.6210667716,0.0417541265488,0.0663120746613,0.00127430126355,0.777288555458
72,16.6296499968,0.356209516525,0.544560068821,27.6125255481,4,200,"{'n_estimators': 200, 'base_estimator__max_depth': 4}",69,0.546320213996,28.4034095721,0.542799832785,26.8216415242,0.0624240636826,0.00115847587585,0.00176019060505,0.790884023926
73,17.3861669302,0.485305905342,0.545504041769,27.6438979477,4,210,"{'n_estimators': 210, 'base_estimator__max_depth': 4}",27,0.54770588712,28.3243525933,0.543302082756,26.9634433022,0.14929497242,0.11165201664,0.00220190218111,0.680454645559
74,18.2805769444,0.439551472664,0.544172059315,27.7060417633,4,220,"{'n_estimators': 220, 'base_estimator__max_depth': 4}",80,0.545668896162,28.433136421,0.5426751452,26.9789471055,0.218957901001,0.0540634393692,0.00149687548052,0.72709465774
75,18.9445564747,0.47039949894,0.544060186055,27.8066024347,4,230,"{'n_estimators': 230, 'base_estimator__max_depth': 4}",84,0.545350621571,28.5084426317,0.542769683925,27.1047622376,0.0865385532379,0.0688794851303,0.00129046882268,0.701840197096
76,20.0282576084,0.457744956017,0.544539711772,27.996222143,4,240,"{'n_estimators': 240, 'base_estimator__max_depth': 4}",71,0.546373106666,28.7264366304,0.542706222236,27.2660076555,0.463286399841,0.0405391454697,0.00183344221455,0.730214487453
77,20.6084970236,0.491931557655,0.544412140762,28.0971957815,4,250,"{'n_estimators': 250, 'base_estimator__max_depth': 4}",77,0.546099587375,28.8632940769,0.542724607042,27.331097486,0.00709712505341,0.0593105554581,0.00168749016614,0.766098295455
78,21.2320874929,0.473791599274,0.543780285371,28.2884387993,4,260,"{'n_estimators': 260, 'base_estimator__max_depth': 4}",90,0.544788439738,28.8471172786,0.542772078963,27.7297603199,0.0643533468246,0.0259885787964,0.00100818038735,0.558678479338
79,22.3079941273,0.533435463905,0.545279532264,28.5365355629,4,270,"{'n_estimators': 270, 'base_estimator__max_depth': 4}",34,0.546497735036,29.2010678092,0.544061266607,27.8720033165,0.131068944931,0.00188052654266,0.00121823421373,0.664532246356
80,23.1368390322,0.513500928879,0.545242364724,28.8777552251,4,280,"{'n_estimators': 280, 'base_estimator__max_depth': 4}",35,0.546418803381,29.3487621552,0.544065865338,28.4067482951,0.124645113945,0.0326120853424,0.00117646902118,0.471006930044
81,23.8611904383,0.494919061661,0.54543126432,29.1918285912,4,290,"{'n_estimators': 290, 'base_estimator__max_depth': 4}",28,0.546084001325,29.3283739437,0.544778493621,29.0552832387,0.0369075536728,0.00341510772705,0.000652753851392,0.13654535253
82,24.7732855082,0.632074475288,0.54512796853,29.3589997151,4,300,"{'n_estimators': 300, 'base_estimator__max_depth': 4}",42,0.54484170965,29.1902190537,0.545414242186,29.5277803765,0.0130664110184,0.063504576683,0.000286266267912,0.168780661411
83,25.6460649967,0.526710033417,0.545344595269,29.6588938446,4,310,"{'n_estimators': 310, 'base_estimator__max_depth': 4}",31,0.545109285078,29.2973776029,0.545579917607,30.0204100864,0.095123052597,0.00442004203796,0.000235316264292,0.361516241768
84,26.5725129843,0.542257547379,0.544707135253,29.8097607143,4,320,"{'n_estimators': 320, 'base_estimator__max_depth': 4}",64,0.54456434596,29.3727299936,0.544849931917,30.246791435,0.00980699062347,0.00495648384094,0.000142792978411,0.437030720706
85,27.3700464964,0.556526064873,0.544692046213,29.7879531406,4,330,"{'n_estimators': 330, 'base_estimator__max_depth': 4}",65,0.544745865178,29.3686945108,0.54463822447,30.2072117704,0.104674458504,0.00617706775665,5.38203539424e-05,0.419258629831
86,27.986798048,0.754877448082,0.544095272415,29.9095246324,4,340,"{'n_estimators': 340, 'base_estimator__max_depth': 4}",82,0.5445124905,29.4857510203,0.543678032792,30.3332982446,0.155786037445,0.0261274576187,0.00041722885403,0.42377361216
87,28.5638779402,0.58761703968,0.544981704733,30.1979731645,4,350,"{'n_estimators': 350, 'base_estimator__max_depth': 4}",50,0.54606382038,29.9356798717,0.543899533226,30.4602664572,0.0412040948868,0.00552690029144,0.00108214357639,0.262293292753
88,29.7673509121,0.659908413887,0.545740489818,30.3781079873,4,360,"{'n_estimators': 360, 'base_estimator__max_depth': 4}",17,0.546681269944,30.1801503664,0.544799661129,30.5760656082,0.187474012375,0.0114284753799,0.000940804407282,0.197957620892
89,30.6314210892,0.663411021233,0.544878584446,30.72320795,4,370,"{'n_estimators': 370, 'base_estimator__max_depth': 4}",56,0.545498873639,30.7999948825,0.544258263232,30.6464210175,0.0774838924408,0.00879609584808,0.000620305202911,0.0767869325375
90,31.5652183294,0.650433063507,0.544836315031,31.0014306207,4,380,"{'n_estimators': 380, 'base_estimator__max_depth': 4}",59,0.545452928203,31.3297270881,0.544219670028,30.6731341532,0.217682480812,0.014683008194,0.000616629087238,0.32829646748
91,32.2312535048,0.696552991867,0.545706788576,31.393311862,4,390,"{'n_estimators': 390, 'base_estimator__max_depth': 4}",19,0.547811837364,31.9828698143,0.543601631124,30.8037539096,0.0521415472031,0.0409801006317,0.00210510311957,0.589557952322
92,33.2271665335,0.668602466583,0.545142347512,31.4450951176,4,400,"{'n_estimators': 400, 'base_estimator__max_depth': 4}",40,0.546289688728,31.9042546698,0.543994947069,30.9859355655,0.0718663930893,0.00162243843079,0.00114737082935,0.45915955211
